"range","nsample","dsample","RMSE_LOO","MAE_LOO","R2_LOO","RMSE_bLOO","MAE_bLOO","R2_bLOO","RMSE_NDMinter","MAE_NDMinter","R2_NDMinter","RMSE_NDMextra","MAE_NDMextra","R2_NDMextra","RMSE_inter","MAE_inter","R2_inter","RMSE_extra","MAE_extra","R2_extra"
1,100,"sregular",3.14275316328515,2.40448773005217,0.127776988742982,3.13359669622667,2.41035789134815,0.132621632719179,3.09314249414944,2.38660804404731,0.156362867943544,3.11903825906918,2.40198675880705,0.141491583733442,3.25873053816615,2.50621171870799,0.130982398107684,3.22529888415754,2.51415834863692,0.115108479399912
1,200,"sregular",3.06266784909356,2.38073809459215,0.219476551986232,3.04932335281485,2.38165958611226,0.229306478205437,3.10654879724216,2.42388311150235,0.191228958989656,3.07193505373406,2.40945888268669,0.217403532744247,3.06971690302386,2.34090195951186,0.24169656253757,3.02930814749355,2.35072822125524,0.227768951526782
1,300,"sregular",3.04437981602475,2.36192673963959,0.296569384648671,3.06324073797563,2.38647196418928,0.283166212155405,3.07495848278568,2.38042641033632,0.279688104635046,3.0438314600683,2.33619576272964,0.295232182734328,2.88939306828879,2.21109313981966,0.335108258029345,2.88128769561395,2.24211632470472,0.311469904150149
1,100,"wregular",3.35619765004926,2.58365689050281,0.0572670522057292,3.34029911149592,2.57846860187282,0.0653042016808548,3.38430644324603,2.63102676507457,0.0467184726209221,3.35907495653506,2.57570342051347,0.0588788815363698,3.21180311068005,2.45510428201914,0.164841440646952,3.19155115442927,2.47313172315081,0.134070685577431
1,200,"wregular",2.91125529777336,2.29719002156657,0.0801778895867409,2.89158809000789,2.27774276024065,0.0917278611430832,2.91163567675228,2.26631396103961,0.0807032103925844,2.8899976656857,2.26188222609477,0.0927845816152242,3.11075157697189,2.36860511350943,0.227326713139089,3.05951578014705,2.36505526456208,0.219988953371005
1,300,"wregular",3.07284567197639,2.37613511847997,0.320023776042174,3.10858519605767,2.38359569102938,0.303402143545753,3.1541238566146,2.41374562088276,0.273496856260814,3.12124434490021,2.42823180503167,0.292947370839043,2.93534339177722,2.25118065794712,0.299145669255996,2.92292847531792,2.27069728137039,0.275530394491085
1,100,"random",3.03671931026172,2.32268569284623,0.144075245418974,3.10582637096431,2.36805529188513,0.105735961507849,3.09777948543874,2.38728286998169,0.109942526121642,3.05552812351158,2.36104220168473,0.132710826988814,3.26977011027445,2.49781964110583,0.122470865435428,3.22990073246702,2.49803905611105,0.113321119622627
1,200,"random",3.27596249883343,2.4984258288938,0.12499859559302,3.25121981630331,2.51114355126834,0.139506882132981,3.25254358071743,2.46602906974498,0.138204654641723,3.26996403503658,2.52205222097884,0.128518865138734,3.13968315241293,2.40042927249068,0.198658567148833,3.10530584246003,2.40764425114094,0.183674645558246
1,300,"random",2.85549085327963,2.25455149573577,0.338356520580672,2.91530840880818,2.29884988452372,0.313901896526983,2.88012427438181,2.29366560973807,0.322470314429167,2.92530547355267,2.30956803267987,0.308858283262809,2.95289232551459,2.25686760480865,0.303132850137075,2.93694639534778,2.26899615808322,0.276607224270311
1,100,"wclust",3.33899520769945,2.72128141887319,0.275385573808249,3.57222661979458,2.9357734578951,0.136433227108741,3.58648414098757,2.94346802916486,0.131015575023364,3.51215391991695,2.87577404462497,0.17622343824213,3.15605788972946,2.40366852988998,0.185918608692643,3.14125861380398,2.41589118784346,0.156655941134244
