"range","nsample","dsample","RMSE_LOO","MAE_LOO","R2_LOO","RMSE_bLOO","MAE_bLOO","R2_bLOO","RMSE_NDMinter","MAE_NDMinter","R2_NDMinter","RMSE_NDMextra","MAE_NDMextra","R2_NDMextra","RMSE_inter","MAE_inter","R2_inter","RMSE_extra","MAE_extra","R2_extra"
20,200,"sregular",2.76559443838262,2.22571669735908,0.457617605679733,3.09022260668538,2.43003711489774,0.286808985138269,2.76805701646628,2.2230478549365,0.452516671992435,3.12999033837515,2.45753125989305,0.262951731209825,2.78813255381733,2.12810674716223,0.491255330977321,3.13195198917605,2.41550349857875,0.116063328821529
20,300,"sregular",3.22922403093485,2.35456462530812,0.417490255534011,3.65411619514173,2.69097865509138,0.216999958479273,3.22376875615179,2.35033281494346,0.423075718892746,3.66325768233576,2.68384753916491,0.210664013955321,2.57449468882297,1.98222417872702,0.577583904140531,3.05001356847649,2.36629645755581,0.16350045959558
20,100,"wregular",2.95764118905021,2.16008466484547,0.0469834605146095,3.15278812238528,2.32089768160897,0.000542486139807124,2.98765622114157,2.20436884926612,0.0350181663322894,3.12968942823789,2.33432307493951,0.000158990449308158,3.35298444735764,2.55462317290871,0.274628992643566,3.26983098386131,2.53719322042193,0.0493850252445626
20,200,"wregular",3.16087580073638,2.30970215639166,0.366378293614922,3.5304615169397,2.62863071343757,0.174391837717813,3.19022539914806,2.35047008897949,0.355925361279068,3.55099287029765,2.624492536937,0.162308374280116,2.77690841360125,2.12381483553967,0.48586743262023,3.06093987550805,2.34632663342865,0.157563235610003
20,300,"wregular",2.71163152149013,2.0707964316673,0.500442176202229,3.21889926311715,2.48194055269516,0.241164775086436,2.67311711285706,2.04879181475587,0.512194228782006,3.23989253784108,2.50840177442809,0.225633809144669,2.74740649813716,2.06408200125403,0.520973271061399,3.08814901567197,2.36751594000945,0.144276365772851
20,100,"random",3.08114118338233,2.35949220130074,0.303541904987418,3.36228803998388,2.5181379122809,0.162629776758821,3.09799694184725,2.3652444099436,0.298270153476405,3.36306159340451,2.52350849530273,0.164866798010357,3.24037748596256,2.44925307321751,0.255768529822206,3.14657256683612,2.44420651464125,0.109370588602975
20,200,"random",2.9036337804073,2.28800164132075,0.401343837311544,3.45237944706442,2.75289252047048,0.106921956812576,2.9173518388678,2.30346446250428,0.403777770934705,3.44381298779133,2.71074789192815,0.111757182493663,2.87879295434358,2.19457012466639,0.442557281706852,3.01605291672779,2.34406644794906,0.183779488223893
20,300,"random",2.75119644424578,2.10882763587791,0.552075557546284,3.43078067873951,2.60715186117824,0.266806577742618,2.76940140169713,2.15463327353144,0.548830201940085,3.41408439518525,2.6097946825406,0.274793886612459,2.64449320544452,2.04451660956938,0.526962160136122,3.24322206652063,2.50498144685284,0.0628659154613866
20,100,"wclust",2.82918977793977,2.2702095968118,0.165074976261802,3.09853714150652,2.55027774579416,0.0219405011731936,2.98940551740034,2.47656667409381,0.0682154340147279,3.1640280916912,2.60243982759266,0.0059796269058081,3.43513592128401,2.59342159320097,0.193124382934796,3.21234840616783,2.50303545054141,0.117551513978085
20,200,"wclust",2.27345428830002,1.74334088193886,0.597714345355934,3.19861765440993,2.43904436038843,0.121264726847961,2.972823110343,2.23791191605287,0.253896313901229,3.19611536785896,2.44182678446085,0.123148178509386,3.13966558603139,2.35008793017449,0.359768475490042,3.14211760392321,2.44122265073835,0.135005750106209
20,300,"wclust",1.98023328166083,1.48865574801634,0.670995952684222,2.96776189966941,2.3459470307835,0.225869342880813,2.557729751134,2.00519500366385,0.425291057087943,2.99829758496447,2.36477791579873,0.210000416760775,3.269286633212,2.45188389921988,0.228781144880935,3.28968586325552,2.53751824084766,0.048414751176421
20,100,"sclust",2.05294898344552,1.51557739919888,0.390376319890043,2.79308971055208,2.23304720111185,0.0128345505967745,2.72207709780387,2.18609802425159,0.000546935117015036,2.76863612752229,2.20893786336571,0.00380767936329789,3.4935788545899,2.63539604709856,0.172121947112347,3.20831140331234,2.48889534975263,0.111251495049625
20,200,"sclust",2.03544771981006,1.45678657526975,0.596631554637735,3.15033027758203,2.4191385072036,0.0226327533806205,2.94522674331048,2.20451679666874,0.104448872514572,3.18834467612916,2.45618637543946,0.0156152867475963,3.44974127837438,2.6010125100294,0.183897346271863,3.22454067388644,2.50592697641953,0.107343646625453
20,300,"sclust",1.92430839617615,1.36037682044077,0.838457409761426,5.70485550226711,4.29486527783728,0.397035098113679,4.93262691419293,3.58551011443831,0.0161622226160822,5.72413800917249,4.29363182378134,0.393249478686526,3.14052183440528,2.37326160529705,0.301168545041297,3.29868146185097,2.56033322835112,0.0585577100493588
20,100,"sregular",3.17379129067597,2.51492342939342,0.059137214837733,3.20556810553856,2.5107610976815,0.0449950387311492,3.20683594540801,2.54894493617675,0.0450901550802849,3.11103483747052,2.41809994903006,0.089529982293409,2.86801492496786,2.23188026852529,0.306211638517414,3.09297981163304,2.43488640397625,0.0818534691088153
20,200,"sregular",3.04071768492515,2.39677238740485,0.240330009480717,3.30686291960026,2.63194525438403,0.0724647139169268,3.10239715903623,2.46424849134829,0.194887938903606,3.28609436629335,2.61738706622073,0.0843633187950191,2.6683170278312,2.0901344589329,0.431753866928707,3.02179623184644,2.35760851957148,0.125958590967772
20,300,"sregular",2.876647533439,2.22932401022215,0.322557098499975,3.03397812890592,2.39280531962371,0.232724914681816,2.92381599832341,2.29230890748323,0.29191815497903,3.04503855580426,2.40945541293352,0.224968320339387,2.55661850009693,1.97421547279931,0.48088623855762,2.90543124845981,2.28838290243635,0.201767052744038
20,100,"wregular",3.03365068819557,2.30871982588375,0.10301973100365,3.08446476638777,2.35345082234223,0.0733093011585303,3.07223762906913,2.33256192434367,0.0806504907366612,3.11140582926568,2.34765521642744,0.058960752784371,2.87029611456379,2.24470781159869,0.305718285513435,3.19558063926421,2.50579644066128,0.0323557210071848
20,200,"wregular",2.9045776528666,2.27277273192944,0.283799311778427,3.14634112334451,2.52676005980106,0.129490684088059,2.8739058004162,2.26640620037864,0.311935048966367,3.19091011529251,2.53858496836313,0.105795671946124,2.68995368903854,2.10422081754857,0.413903898753697,3.05992557481856,2.38612392117527,0.100254264775121
20,300,"wregular",2.58508903865299,2.00667063645393,0.38744443414051,2.95151365715769,2.26787125270149,0.162515514476908,2.59234244306879,1.99868511577514,0.379633435451773,2.94123125085952,2.26374768060292,0.168320248711745,2.615941847698,2.03500549846606,0.427345346608911,2.97939051243319,2.32890677586259,0.148131962490637
20,100,"random",2.9467366402314,2.31455428673619,0.282073313517553,3.17903927190663,2.45277436454359,0.144246864717787,2.99794718449663,2.36558448644212,0.244613431861484,3.15962161178176,2.41421097064357,0.155278838603559,3.1013526712186,2.42475980925969,0.178450359795327,3.19336708401619,2.48285394683537,0.0636741743288784
20,200,"random",2.54523153554161,2.01050420192745,0.451006328016069,2.98764784863774,2.42828406487032,0.171970974247746,2.61029405044183,2.06159673794045,0.412752171826327,3.01077172043196,2.43143827986352,0.158268504058912,2.73698522244773,2.12161645899268,0.364491690383518,3.04620872480413,2.3841831130287,0.113550297175311
20,300,"random",2.58308192535566,2.01379769922169,0.388892578560533,2.82894155208152,2.19967974633889,0.229342795555005,2.58751988196693,2.0173776161947,0.382644713501783,2.84591742324162,2.21420806403249,0.218828447885313,2.61169624554685,2.00572944352399,0.434041345596571,2.88344396877183,2.26959224275106,0.215221989678073
20,100,"wclust",2.68385815995149,2.03473958202363,0.521741336997795,4.3522711210691,3.42073590336332,0.0647632581927916,3.64009207569023,2.8193543263427,0.0343745920722686,4.24111112082227,3.35342851939679,0.056737226375216,3.03039571687275,2.38555135354892,0.198129302999856,3.43008990763248,2.6651196788988,0.00816525012743943
20,200,"wclust",2.31011078798334,1.71869325524828,0.619422349925093,3.57357391754843,2.76230099955557,0.0154748457113878,3.02965859128404,2.29590705358484,0.277505533214678,3.50035609751104,2.75343727740895,0.036121148409175,2.98384022137652,2.28897510360891,0.205738130751952,3.3537718260507,2.63300300043251,0.00432140415091607
20,300,"wclust",2.05481764165493,1.57032185453533,0.713002930217001,3.32541919420958,2.65951730366505,0.146159746177121,3.04550163029363,2.34718305202977,0.302917701840298,3.3281597637829,2.66354950827981,0.144474518292598,2.87826221849472,2.19391700826874,0.281131891997927,3.26419156586448,2.56136491217623,0.0193804723573577
20,100,"sclust",2.012857870639,1.51423139871187,0.530904427356726,2.87826804322811,2.36057206750917,0.0249662501773544,2.78411141990309,2.26145954213388,0.0781156566018972,2.8705769796894,2.31499173034461,0.028518497075561,3.41243401000378,2.65737640028681,0.0326774437296309,3.4304958277658,2.70490635759326,0.000246100013417743
20,200,"sclust",1.99955026894565,1.54752437835229,0.72956460890066,3.33894835710713,2.74747397772083,0.258065586939722,3.20423264705223,2.61945835988222,0.275432377285623,3.341956115762,2.7546061109759,0.254916804160171,3.09384882739915,2.35727335948609,0.149633010289853,3.08770201697588,2.41351265089286,0.0965782936202669
20,300,"sclust",1.58820202138271,1.16679795437703,0.743984198820035,2.95425994098559,2.36704139465536,0.0523714621120006,2.87722291898513,2.26418073047615,0.11415595612151,2.94412302566336,2.34819347687829,0.0606038104634507,3.0620633303316,2.35302445060895,0.176674427090288,3.24149737183494,2.52858388650599,0.0344694956780762
20,100,"sregular",3.53932103113101,2.58818602508669,0.221593168962549,3.75269783703265,2.82686954937629,0.106989786146565,3.58612106002673,2.6420434082896,0.19461901059588,3.77129884239939,2.83409675801039,0.0983782476894184,2.93821094853668,2.26307048018657,0.419411916090366,3.0086183557813,2.32713980547936,0.170450534580681
20,200,"sregular",2.9474119337317,2.28433513872004,0.326878724639755,3.15488788739939,2.42496498894297,0.205501969091459,2.9135378068101,2.26394965475906,0.345311218364723,3.13240786201915,2.4287714333483,0.21143737024508,2.80912674637383,2.15965873540814,0.482020469509533,2.96321498297351,2.31459396502119,0.203837364567288
20,300,"sregular",2.85542553085818,2.24611149921917,0.49259314818143,3.28478662324941,2.53250785216499,0.280878638616346,2.80535279210365,2.22152790098964,0.523600019175274,3.25693550861514,2.51066909210038,0.29969228343249,2.5388905188236,1.97379167309114,0.572655823778547,2.86523362116663,2.23533269147804,0.246641648381612
20,100,"wregular",3.27461109779535,2.58716860653018,0.107238770861542,3.32116835459817,2.63440579265803,0.0802146709299279,3.25004756534006,2.57801803147028,0.121458602337041,3.27990131149674,2.6331471371208,0.102923813617538,3.1858395048782,2.45795695519585,0.312351549520645,3.1341142996296,2.43830460158631,0.0957964942882512
20,200,"wregular",2.95689584279509,2.25454383154663,0.381939027925155,3.34646777519132,2.53532016721203,0.167252162828001,2.95662220311646,2.26793500360934,0.387063618210033,3.32171251176857,2.52651610664423,0.181480472988577,2.78663932206888,2.12138951808661,0.475585741498915,2.89796967481754,2.25234898576615,0.251231446148237
20,300,"wregular",2.90483641688621,2.17870116459843,0.523480846434542,3.44014327639172,2.56131649166011,0.276386200920947,2.87493722444582,2.15217862709622,0.546125633473954,3.42659877442638,2.57635522633562,0.28168345220255,2.45622168902956,1.89744710260144,0.60466915945523,2.73352094141886,2.12211066288136,0.319871303534585
20,100,"random",3.52491596821819,2.67196932336868,0.262158469993875,3.75600313736948,2.93756393771489,0.140221200570769,3.65462551315047,2.79437775672411,0.183040529985066,3.71226466358582,2.88055612251368,0.161519841793437,3.04689599975371,2.33791007592001,0.334290213401131,3.0265837555179,2.34761218572876,0.152671532893953
20,200,"random",2.71220618486049,2.10342030373999,0.376962915075503,3.05343897378061,2.32394200741306,0.185971003737366,2.69535644383232,2.09782738244699,0.386276674100032,3.07657112313121,2.31516021534033,0.169053735014703,2.9078832706096,2.23556696037136,0.440344378004805,2.95495106303037,2.28226510282315,0.209747359151592
20,300,"random",2.73536299941746,2.0172861342903,0.593579293099534,3.3689575937689,2.52125452200813,0.333630559170078,2.79180336492669,2.09514244768009,0.565059250064315,3.3840587645419,2.54885802335135,0.323741767483727,2.63394008719311,2.00132549517205,0.503470864877896,2.83375915713088,2.19522317941789,0.257106667747503
20,100,"wclust",2.46479598519846,1.85989055366794,0.603291169898755,3.86194317367865,2.84487875437501,1.93056846658367e-05,3.26309794493662,2.44679144328261,0.203471130333928,3.81207898669069,2.82025451192141,0.00225166368689741,3.57742527772024,2.72321453456219,0.092282246272385,3.3420785775185,2.61060641414836,0.0620308715724801
20,200,"wclust",2.16704464534069,1.69546447187466,0.635884290937583,3.43977163636201,2.76150208357757,0.0152983743349691,2.81055733134656,2.25347781151,0.324299761547313,3.40649271792703,2.72719979362388,0.0218586354800249,3.02418473163196,2.27331172901024,0.348605617566603,2.94592224880996,2.27983425661236,0.206100278403195
20,300,"wclust",1.84878341044937,1.404314314388,0.742249476674084,3.21376551049844,2.26947102009694,0.157082341367541,2.94111063106882,2.05685376328257,0.296663628542243,3.21847938006716,2.29860162939033,0.153754815122795,3.08224621945683,2.3616687248312,0.303082736723249,3.20038323445795,2.48847769826531,0.0694258703738752
20,100,"sclust",2.64018105259067,1.97493104034288,0.63743270423106,4.48414595346022,3.62806568110649,0.0969549992040499,4.77639793492809,3.87302911325737,0.135561135563022,4.487452508923,3.59870919660817,0.126120457057278,3.80402047356211,2.98581605204124,0.147761850743379,3.46128928678967,2.67948837803233,0.0617515443637476
