"range","nsample","dsample","RMSE_LOO","MAE_LOO","R2_LOO","RMSE_bLOO","MAE_bLOO","R2_bLOO","RMSE_NDMinter","MAE_NDMinter","R2_NDMinter","RMSE_NDMextra","MAE_NDMextra","R2_NDMextra","RMSE_inter","MAE_inter","R2_inter","RMSE_extra","MAE_extra","R2_extra"
30,200,"wclust",1.86341281365482,1.38977201745725,0.684514041456599,3.43077535800556,2.61999110800108,0.00161558335877486,2.60336726353806,2.01129920538218,0.339483551800636,3.41007778908737,2.61584658670913,0.00157478205521402,2.8864676282132,2.19211430476361,0.249593541280841,3.04881134633864,2.41964712096619,0.0845068421466143
30,300,"wclust",1.65204819720114,1.25464048674079,0.699451946192816,2.73929049607832,2.13536740081508,0.131721343396342,2.32041225213834,1.7953660468921,0.37878192787991,2.73396014910981,2.124206268636,0.13625953150592,3.23889943246154,2.35572250515156,0.115877637855127,2.77988710156735,2.1573933102263,0.143551855292439
30,100,"sclust",1.88404938501166,1.39368255536647,0.652363126802442,4.0181330728593,3.29034769405524,0.390335673191943,3.12050439787095,2.38263369544771,0.0508506399793783,3.98180382987628,3.26815342178594,0.389477011647347,3.13079082979481,2.37438893892778,0.103171252229351,2.98528009844094,2.35075462552045,0.0300541995961926
30,200,"sclust",1.58449826454097,1.20905111719055,0.772943391278221,4.04032870588799,3.09776381181921,0.117190474273777,3.5219482276234,2.68538300630597,0.000316747415822545,4.03777873266856,3.05753915337078,0.103185743986871,3.14064553523636,2.37727828880094,0.241676214432983,3.35893275417671,2.68113859968586,0.0871366893534596
30,300,"sclust",1.46161419382998,1.01298870565043,0.807232350098982,3.71576862120965,2.8402520371741,0.08262336310031,3.53592636166539,2.64359224979369,0.000881381521670731,3.7346453480454,2.87782633118724,0.0808340834124794,3.28367296652974,2.46056577986199,0.182332675940792,3.16884477569796,2.48355439305937,0.0261193921932006
30,100,"sregular",2.8181099774995,2.18608581774497,0.380509277444673,3.3879898658046,2.61020856382991,0.0723337001231046,2.87176250047636,2.26869147915138,0.35711952332725,3.41272384789832,2.6230439626069,0.0621834231166399,2.77642630108019,2.10928007860254,0.49846952520092,2.99016382828114,2.35562198861225,0.146620340597875
30,200,"sregular",2.76407225365355,2.09155380389868,0.524711984365768,3.49764852054839,2.62221789845599,0.142079975913845,2.78672000989945,2.11230000677784,0.501552297234405,3.58226386594995,2.7001416724534,0.105008836676034,2.49203299693294,1.92586696784599,0.586524876290254,2.9475104638188,2.31949406341167,0.183152309541
30,300,"sregular",2.48575027828338,1.93161864423146,0.568176520854467,3.35659076238083,2.57726254511158,0.0941141127859196,2.45037155146002,1.9327607925907,0.584026713699691,3.35928549347749,2.58322574891736,0.0934110108318545,2.44309461918049,1.86840577890871,0.636607257271208,2.95944481294383,2.32861650014657,0.200070147584007
30,100,"wregular",3.32943232558903,2.52077385226405,0.32550443463565,4.06425067814098,3.08067607337778,0.0142611639528973,3.25182187113185,2.45945786609705,0.372298445562954,4.08990587707811,3.14366635656813,0.0138908312116211,2.82275251746824,2.17344168446355,0.48377720793276,3.06267259610517,2.40724441931153,0.0840339491236372
30,200,"wregular",2.98518719030086,2.18459000976032,0.484994486057252,4.06787258239983,3.04249044553568,0.00757205548963485,3.09739302152442,2.25117140902759,0.430426401952198,4.05766718171748,3.04138710695493,0.00983810086572312,2.51952722939498,1.96880843746502,0.576318343099074,3.04717970802277,2.39026361462497,0.142809125078061
30,300,"wregular",2.60086314407777,1.99295530588921,0.483782552780764,3.40515535429774,2.68093488805115,0.0808590605880286,2.58139080911049,1.98486556816678,0.496078857010509,3.38480322270817,2.67052775045298,0.0897972222149882,2.56812180990874,1.92685782929827,0.575146835029546,2.94059559656508,2.29187817119683,0.181316015363836
30,100,"random",2.66074241246061,2.00498612689599,0.307942724972495,3.29640240678851,2.57844974864753,0.00613592139693404,2.66329714418278,2.06809263301744,0.307151773180195,3.27618685871912,2.53633482915906,0.00842978282780213,3.03580147591067,2.26844701275949,0.369204716859899,2.97382091034082,2.34745022616697,0.144216523229786
30,200,"random",2.65647845285814,2.0283774228383,0.553052373870584,3.89645646238068,2.90606856056877,0.00354549543737601,2.63601581151611,2.01721617826551,0.561017142805075,3.9244210608653,2.92824895808393,0.00160379343063925,2.63912156214802,2.04863800114855,0.545571227040369,3.06387766321992,2.4070653345498,0.0967984687113679
30,300,"random",2.47981679964589,1.92939565842923,0.592723184130542,3.51065442333441,2.71397935691692,0.0879043523496348,2.47522214659441,1.92953597277858,0.592145104930314,3.50508879489951,2.68878391202527,0.0896809001224446,2.43552512606179,1.84144713875727,0.629929955151334,2.8813994217718,2.24642186308327,0.211345255804211
30,100,"wclust",2.76797870009217,1.97094518564516,0.579097029028558,4.12624869788249,2.99250153594945,0.0461221962866293,3.36387334710909,2.41526377387125,0.357758533213892,4.07683431969632,2.96258689656969,0.0578937321345664,3.07703844997923,2.36655117214231,0.308471098588537,3.31755519073712,2.59609187446236,0.064912134563065
30,200,"wclust",1.96050030738349,1.50532201579555,0.82356881992348,4.65321765209786,3.22381445042275,0.00177624976456386,3.38808872759736,2.34359310521347,0.426858395037483,4.68307798140164,3.2365448552787,0.0005336372210028,2.99212166516575,2.28516104125625,0.351866734014538,3.21024718739912,2.49841069294194,0.10777420187573
30,300,"wclust",1.68002062787647,1.27218834845794,0.715766020294886,2.91007491704526,2.21788065922038,0.0844219639023435,2.46883112918503,1.88634686601364,0.342062737970167,2.925358104437,2.22744804452351,0.0755108750351234,3.14585920836491,2.34674206909012,0.336908749941535,2.88339785312698,2.26440012094981,0.188450647919195
30,100,"sclust",1.91872266029526,1.50162739213643,0.700852027401406,3.55853910841784,2.59682360889001,2.23788870871687e-06,3.11068612402797,2.33490546158934,0.182480948907301,3.54136349289217,2.60326621954827,0.000266758811413156,3.47365836856192,2.59492383566184,0.228725484579367,3.05080150041779,2.42739792086569,0.0917450698337962
30,200,"sclust",1.86562317464196,1.38782819363577,0.841843610178436,5.7261700478058,4.71406360425458,0.269375721259272,4.50192508974511,3.53192333398534,0.0492772997038801,5.70731701316857,4.67833605722532,0.266559790098919,3.24048223360109,2.50778484444805,0.386042659040844,3.69356138880729,2.88727972445361,0.064778492405584
30,300,"sclust",1.39609772759581,1.02087532707833,0.895715002769344,5.22775009816223,4.3150037442926,0.204496500215919,3.56045567301349,2.66715519093841,0.267242719743758,5.30450003966209,4.38739697234118,0.218916088152068,3.05926158140497,2.2523490406894,0.346504635398102,2.85209258889249,2.25831174032515,0.199702717490253
30,100,"sregular",2.80187433923795,2.06558452511717,0.510351565005793,3.2191552958643,2.45623509057306,0.36498047261987,2.80678204444138,2.0790490539241,0.512093584746213,3.23071838390181,2.46526194829551,0.353259792210291,2.75857559862855,2.11722008430684,0.537358541903608,2.95778716769805,2.35623030240222,0.124017784006797
30,200,"sregular",2.65683369823154,2.06162168403168,0.589297173717325,3.44452833945882,2.68985210250822,0.262776728766661,2.72277746564117,2.08726123032339,0.558252604512246,3.417453903035,2.63274132698776,0.274512940063533,2.34691694283016,1.81978584567046,0.683821599056683,2.80118340230467,2.23132011817351,0.229776928599005
30,300,"sregular",2.48644876842743,1.93844125993568,0.670462244829005,3.30887854487554,2.54123162670123,0.392384221150925,2.48828462761332,1.93596734535402,0.669454795113885,3.35371059273276,2.57600554748449,0.372486956126355,2.19345151707488,1.68113520925566,0.707327088183136,2.69673068548207,2.16449463816797,0.277131803839326
30,100,"wregular",2.66439075367697,2.09662126383249,0.579338089158197,3.14662290299222,2.56992084146048,0.381411087352652,2.63980067948963,2.10618124155392,0.593257249183416,3.16919645896301,2.5795850746633,0.371947285325713,2.71387993180872,2.0679278510256,0.553673109604223,3.00395397159234,2.39067024557637,0.104480452166077
30,200,"wregular",2.31418375064386,1.7644442119722,0.705286705565414,3.49152243206764,2.53423986909367,0.254232624016158,2.33612032605292,1.75241862012227,0.703970346298558,3.44279058332968,2.50129824803032,0.281807548440905,2.46251008439517,1.90050717515768,0.649816960603144,2.91480877891018,2.33645010215834,0.152790972914218
30,300,"wregular",2.37554733513112,1.84514196767492,0.664746725319021,3.2499195794044,2.55102182761658,0.332929315705718,2.39578909066028,1.86994060791513,0.65644602534378,3.23193798963954,2.54565513477961,0.34527420449485,2.29939928775382,1.75038611766369,0.700865418202651,2.80441395479666,2.22957304221276,0.21197065472424
30,100,"random",2.77229517039046,2.07161469857483,0.605851070208961,3.54669008376039,2.7529286009781,0.312119183796077,2.85581803000182,2.15967815344418,0.578378916677617,3.53036205818494,2.6955511558889,0.325787990092119,2.67483856118473,2.05497952348665,0.570701870734149,2.85271413526601,2.2918549602967,0.188229831451894
30,200,"random",2.57076935648733,1.99843584692286,0.623939239158855,3.51645128041323,2.73835398216106,0.249431584000532,2.6171596377601,2.01987454933961,0.618213659628806,3.47275093717876,2.70491794591243,0.277992747983412,2.39913106216492,1.84706165853349,0.678829683313624,2.81653204210889,2.24423511770278,0.209462629049455
30,300,"random",2.4393531900371,1.87325137714334,0.63909512146594,3.28684739611193,2.51636437051995,0.324094056881379,2.44270712189272,1.86019129203541,0.639291121478248,3.2823115435174,2.51669905678443,0.326468510779778,2.34478480768667,1.80713437989861,0.678389915878688,2.821506239912,2.24210410044997,0.205721448021006
30,100,"wclust",2.28952455438125,1.79787997557576,0.705363768832955,3.9725486152133,3.1811345046814,0.0313346025805785,2.96922610288229,2.28426625063757,0.496269173962494,4.02864816024377,3.17773817099683,0.0165628784410678,2.9845692166816,2.28784839851075,0.433454792062913,3.07653368844802,2.44188760923653,0.0740507749477105
30,200,"wclust",1.99914454544006,1.58731435967904,0.787897937617431,3.58531144550408,2.95007457326686,0.266700218441151,2.87270353895756,2.25184282647056,0.548216343373356,3.54410856235678,2.89866340905129,0.289535065815429,2.83483728211834,2.15379741426214,0.486113186562691,3.10573001058291,2.46960476363417,0.056018303008054
30,300,"wclust",1.94603871287036,1.43701095253804,0.770222969478549,3.61333262068629,2.69410956780285,0.102150655505211,3.16181875105417,2.22307220866883,0.317998815941262,3.62760090048372,2.7195687249282,0.0968650439916141,2.78989809686973,2.13770283351676,0.535592705423719,2.88185232110066,2.2823658382789,0.183142962990817
30,100,"sclust",1.82231535054687,1.44563098354014,0.845672620275661,3.92713684096265,2.76556921967119,0.236882410215276,3.8106745628377,2.62959616148898,0.258815076857144,3.86925295146798,2.68189797721237,0.273661150064796,2.88469544641724,2.2358821757938,0.456431102083411,2.88893003731984,2.30951981355703,0.1840065997536
30,200,"sclust",1.72541868005378,1.28519902110495,0.714949194747002,3.55134585945132,2.69673170513476,0.0349117202317568,3.30435749551118,2.43812221399101,0.0080681167999167,3.46822969908756,2.65181062654194,0.0174469048723813,3.49118832305094,2.65589489347849,0.259868425149895,3.19679449436748,2.52643890585111,0.044333559247
30,300,"sclust",1.64350763720906,1.17985511351053,0.909049374353435,5.25166992040114,4.24473358133963,0.0349080846080382,4.34928282889509,3.41067508224214,0.318856634210028,5.25266529853205,4.23944333522931,0.0343682440410742,2.92614852794557,2.30643615288761,0.488122322832423,3.26228535573606,2.6417647714192,0.101545091392005
30,100,"sregular",2.99181255226415,2.33353781551586,0.261396138482909,3.455813950155,2.70493116611759,0.0226631880574811,2.96078722293969,2.31589853370239,0.278131874803416,3.47087553344287,2.71108732124084,0.0210663885682919,2.65055460006028,2.06045361407257,0.533615017314625,3.09466143477925,2.4575701979569,0.146271380735031
30,200,"sregular",2.58592272890875,1.99780065909835,0.464627078873274,3.3523396363276,2.55435880241228,0.0524717663234658,2.61807480674071,2.02877262075086,0.445128184563549,3.33086684466103,2.53556285125802,0.0608024600777782,2.4467972813663,1.88803204115842,0.609755201394615,3.006620195704,2.37752358293408,0.208551172193442
30,300,"sregular",2.51435303426503,1.99309072284131,0.525217679218718,3.34490254799192,2.5242807967007,0.115599935864899,2.50205791099049,1.98067947153273,0.527439577481773,3.31115613326925,2.51453805072433,0.13297346697785,2.25614463633728,1.76754671213287,0.659785398285648,2.94278051863136,2.31640219846948,0.236524100030681
30,100,"wregular",2.81614878644392,2.18813541682152,0.418446587072123,3.32814700119829,2.48486677888073,0.153972267605319,2.81648693522012,2.14959199179063,0.411751605092475,3.36585231011224,2.48477545898606,0.131285563085707,2.71649463174635,2.11430127150755,0.478485603701962,3.06213555132885,2.40523632128768,0.216680022804462
30,200,"wregular",2.59476167902319,1.95583402060833,0.552816117617672,3.55552635890977,2.66929377522203,0.0849360494903052,2.57541323526174,1.9315400776961,0.561701418761609,3.52497916481862,2.6717462966763,0.0972445053602857,2.42789091132092,1.88263316703567,0.59493469161305,2.91304628391255,2.29903756186406,0.277750853560664
30,300,"wregular",2.30255003294246,1.74148888219264,0.601625037188604,3.31696478882752,2.52753822793234,0.0934131747319755,2.31007187630256,1.74068852354929,0.596891594784984,3.33571060847133,2.52070641907692,0.0838933615707215,2.2412953946894,1.75347972836625,0.654305932619839,2.92855213081269,2.32717421002727,0.233650970760941
30,100,"random",3.04563514233041,2.3708606119519,0.429083138542537,3.95463241499407,3.02428357213801,0.00120476967724555,2.98148459995151,2.35995751668903,0.464934140340659,3.9078663718881,3.0249209047207,0.0074737460428563,2.64443069961544,2.04520723356575,0.532293693406092,3.00171856123594,2.38927641206499,0.197152371789378
30,200,"random",2.38528880765346,1.84572658605928,0.611250421958266,3.1431630298055,2.45001439423372,0.263235253664155,2.40624277943047,1.86340630479599,0.600024325807906,3.11742849588958,2.42052296554101,0.277683607817736,2.59773757168627,1.99150999842547,0.515565063766873,2.94768680240958,2.33952931427112,0.223591240550096
30,300,"random",2.24150542187044,1.76031954957316,0.622676204865856,3.41961822018481,2.63125444198849,0.0330888513400633,2.25273918766223,1.77901820594681,0.616178045107488,3.46678146061973,2.64039374028736,0.0223576034518988,2.34560147147829,1.82107042629758,0.654134074301257,2.96884707234898,2.35333954259176,0.23801755596415
30,100,"wclust",2.42463529661473,1.80130135666798,0.497511435916102,3.50360403572483,2.64090690639765,0.0246218251017355,3.1396592228747,2.39079196710304,0.088147719925165,3.51398291303323,2.63818511772873,0.0374355213403311,3.03307083306995,2.28934198529905,0.371553510238818,2.93375558301391,2.33416594231455,0.254466029239334
30,200,"wclust",2.04555333574272,1.62232397506097,0.749723063414621,4.12914528616923,3.32687496339607,0.00520486125231024,3.38910652650162,2.59588775731436,0.192852557432808,4.17805848244021,3.34432370372178,0.0122794272867257,3.1338103570581,2.27518925083506,0.277749844547272,3.0405301594379,2.4100925793932,0.178454010980287
30,300,"wclust",1.95591965449712,1.41344750225499,0.733959520814991,3.79110770568713,2.94593979840454,0.00776707625855983,2.87722516942677,2.12204510054235,0.401363296261782,3.77411256608908,2.94736180781124,0.0110084134588563,3.12674128767599,2.30352499722165,0.257470823285885,2.97443378938472,2.3214537540251,0.219025697688331
30,100,"sclust",2.59959652688818,2.02229683522168,0.611327772754454,5.11786416474391,4.26798579025126,0.196379636911225,4.62244539503554,3.67598624634335,0.0129759259016756,5.08049150560217,4.21716769267478,0.20953570374284,3.46652971963684,2.66914831729918,0.106437572012572,3.12133562801289,2.4618853717008,0.137892510772426
30,200,"sclust",1.65697362071459,1.23098811303358,0.839152476004943,4.43955250325358,3.5402702527036,0.0132105976837917,3.61198118634182,2.76246927086465,0.139402675089987,4.45979596175943,3.55340979612802,0.0206214388611091,3.11379107346078,2.3580008392194,0.264528495599123,3.2109999085991,2.5101264298921,0.0912417739038206
30,300,"sclust",1.47865222674251,1.06408363529477,0.790677258796277,3.31987798654671,2.59036629487704,0.00563933127875494,2.88591677245886,2.18061877172108,0.183791667656187,3.32579406469843,2.5922061473708,0.00451427362875045,3.24846182229251,2.41670676538857,0.207003146113809,3.11362210436219,2.46355030352063,0.139668808418034
30,100,"sregular",2.8734591643693,2.27119002463648,0.213543245859317,3.05523756488082,2.37924194653173,0.0907184071676424,2.89819349794656,2.24781772054406,0.192233977958895,3.06861689446872,2.39222543815245,0.0820143041008207,2.83245182545087,2.20284335406485,0.426161137248277,3.02006902485811,2.39001603376204,0.128962361906027
30,200,"sregular",2.57555690332655,2.03959129418371,0.576165482370282,3.2910673275098,2.66639621457144,0.226188773484813,2.53506468673509,1.99259752964815,0.592132769417535,3.35036871898717,2.76312955680862,0.193741565745097,2.41001624699043,1.83916857458533,0.557722779254366,2.69980171268681,2.14141034614077,0.304360011815865
30,300,"sregular",2.48233610248109,1.83680453660488,0.564589869770893,3.22931835880134,2.40866917669171,0.169815556020307,2.46175799726876,1.83101779676882,0.57858178397102,3.18759303184933,2.39450935787828,0.19185346620656,2.24899367703118,1.73430771574462,0.649114519362964,2.80113888583761,2.20442581174182,0.259616879036049
30,100,"wregular",3.61370062190892,2.65538510170305,0.124777221696027,4.02653103291086,2.99734722547268,0.00053048836822527,3.66175858371242,2.67739056807334,0.097246085448669,3.9653496559278,2.96438494733763,0.000382676169913383,2.76332339187325,2.14117813551415,0.466802475879831,2.98165790965888,2.36782083827573,0.178334885757316
30,200,"wregular",2.52879176559629,1.96488152464626,0.498743479300689,3.00152376085869,2.38105409781856,0.269261868393311,2.5000817465083,1.94080590915273,0.513646217254936,3.00152376085869,2.38105409781856,0.269261868393311,2.45708660066836,1.87820879213151,0.581959328101645,2.72796438016577,2.17069039923716,0.324766686201806
30,300,"wregular",2.33065729565068,1.77251613001913,0.519612147052783,3.06647270526616,2.43250148814869,0.105032583202432,2.29220062871467,1.73943563560865,0.539031190141643,3.0386475115215,2.39578113548289,0.118383960305841,2.38127209070477,1.83262623889553,0.612364769929266,2.73316565815917,2.17870893112113,0.308189295004052
30,100,"random",3.30060999846361,2.34045149858265,0.330128016414209,3.59315455414932,2.5889200640971,0.163710461196438,3.41517679641079,2.39697742117134,0.277881889574016,3.69029368311384,2.69277765303757,0.11011973483139,2.89563078349197,2.19277752487384,0.381225267230429,3.38525222808512,2.57553410622246,0.0155723549073696
30,200,"random",2.56000136516503,2.01826154521698,0.410242131385324,3.19860975133211,2.58277307993917,0.0511535299593213,2.49387581443493,1.97910462434725,0.451234102627807,3.17765632596232,2.56032229212272,0.061089808436196,2.65209021710615,2.02468356508039,0.506159313670297,2.86971824830954,2.27090178567232,0.255336697333964
30,300,"random",2.42131820301431,1.81125617804614,0.629599264686366,3.45229457502494,2.67106712753658,0.149967144405508,2.48703322361648,1.86967422360551,0.597770192654678,3.422123003444,2.62766859310208,0.166104090173385,2.22446684408118,1.72314433417412,0.635547490065768,2.70253213037136,2.14880505348652,0.330878395430534
30,100,"wclust",2.54735677816964,1.98932255604181,0.51993177213373,4.02062709001265,3.18240408550521,0.15148296417564,3.77023392283108,2.86964840377739,0.00299844076253201,4.04912223570549,3.21899880689964,0.168404716197568,3.21230100306476,2.45914418300734,0.181836301860553,3.22382600420026,2.52879436575222,0.01801377447093
30,200,"wclust",2.04437602235938,1.49845528135811,0.783280145520039,3.97100229981582,2.89586326367637,0.0758332879391854,3.36443595977933,2.36761301035122,0.329901336494199,3.96322756855784,2.9073398897687,0.0765302956064175,2.7564761245702,2.12977503024027,0.411134150713778,2.8544564589892,2.24571901069406,0.216932214329229
30,300,"wclust",1.61976155868646,1.20974107137868,0.677580247316408,3.19229565205402,2.51575579947805,0.0645990132594229,2.37167252752774,1.80083027869209,0.261157510943845,3.15987926215551,2.49208535875865,0.0512533357532961,3.12402479352861,2.35197633745509,0.235202096577163,3.15524994408878,2.500753383589,0.0695784370112389
30,100,"sclust",1.95378400526242,1.51290358168363,0.716519552813101,3.95031133446903,3.33766747031433,0.030016952363546,3.6447707809939,2.84899345292149,0.00838992738309274,3.91170094804831,3.34113955124946,0.0192533824903427,3.39186830561896,2.61656109145961,0.117009165993443,3.08874355366303,2.40951244381412,0.0920220976852674
30,200,"sclust",1.39229050871081,1.0164050378185,0.693431006485949,2.43388578644609,1.87319407679634,0.0244193404567434,2.31040182042286,1.76826368443151,0.0933754779335534,2.43825351958158,1.87304435366131,0.0219897253424395,3.27277816666605,2.50330109242696,0.159075202425128,3.25592156849892,2.53800204330936,0.0390581373298586
30,300,"sclust",1.60010924923067,1.13919185805922,0.863112863001485,4.95430043543022,4.08964295196122,0.111857249101663,4.51931170956597,3.70186478595049,0.000523393437167326,4.94737083586987,4.08037735412329,0.113430831982777,2.90507637207828,2.23639769082941,0.334050348067286,3.1646057351181,2.46914785809417,0.0793295329611467
30,100,"sregular",2.87999870627623,2.24024284372903,0.10282607576635,3.20607735575922,2.60208231074293,0.00457355190464272,2.88054815922778,2.27538514641096,0.100073655108144,3.19377884676544,2.55806797531492,0.00147613315555864,2.74503594967291,2.03827834045369,0.385047451756063,3.56721174577188,2.76149763526144,0.0171279141586625
30,200,"sregular",2.6279728657408,2.00504296156636,0.36725485175275,3.06791781345406,2.30889736999181,0.0983110175093564,2.58303941438953,2.01176069579553,0.393838913095095,3.11534768429342,2.33263642680204,0.0759331248957827,2.33339349868067,1.75973577421974,0.553901140998388,3.30302501581654,2.61100380619088,0.154432537468831
30,300,"sregular",2.43091199670371,1.8581213937058,0.525400960944857,3.32916230970209,2.38530201167802,0.0202627415988714,2.42751669305604,1.84405423622189,0.525301293172843,3.32712471885061,2.35110044249212,0.0193235517382055,2.20319647755339,1.7138971486492,0.587145960729067,3.27343633303682,2.59798970888451,0.16304747255189
30,100,"wregular",3.01604173074162,2.39119454739655,0.341440824722018,3.32417472324432,2.68533018174004,0.0916221280747834,3.08489881252573,2.43344091012283,0.269646495406956,3.31836435934866,2.65167323351018,0.0971007204208303,2.57808273539312,1.91992475186504,0.452643903758317,3.27522348240062,2.60021332252387,0.184890434386993
30,200,"wregular",2.84706755615003,2.04577366714052,0.263134867922094,3.41580000251454,2.54784181781,0.000140833596721197,2.801209364443,1.99409782390852,0.306198598395915,3.42199292766414,2.53790501630132,1.36359727929986e-08,2.37190252424455,1.82048880107208,0.561570710767466,3.14514138791898,2.48195142702251,0.265005786014566
30,300,"wregular",2.45981814162662,1.8872510371683,0.555845920221451,3.40162429026366,2.54639585181256,0.0452117412082421,2.4594448748332,1.87438803501343,0.563878902672511,3.38740257766631,2.52283027011823,0.0485961265305593,2.21622318965919,1.71556164370813,0.585510112846031,3.43039749529098,2.69897077909446,0.0823184718929937
30,100,"random",3.09191779610836,2.16789469077353,0.323301389994945,3.66614567209031,2.73202199250624,0.0251757738381044,3.06586594515984,2.14031678923034,0.329083588971248,3.61627456791737,2.67507099687157,0.0426839855514967,2.72516621334861,2.02626592771832,0.340517376829333,3.27141997934913,2.56239356011794,0.170546127289513
30,200,"random",2.64841753881205,2.00468491231909,0.490212321779852,4.06193595428131,2.86181776194549,0.00872349863584043,2.66383838476525,2.02790941316753,0.480841783911343,4.0910822026254,2.90820202244542,0.0162298897904042,2.4312955708987,1.86165620271855,0.509414746793715,3.39154660747879,2.66643239288952,0.102691051174157
30,300,"random",2.26383393175667,1.7193533215767,0.682756542682693,3.84330770851412,2.57130799877476,0.021370960766484,2.27768135485376,1.74669956887473,0.686085006675403,3.85002817537956,2.55845656551794,0.0213830619314555,2.263703509427,1.7671982469013,0.534705954888415,3.35440306537413,2.67250830536879,0.144465442875488
30,100,"wclust",2.07177831260654,1.52992097339605,0.454916147186196,3.14479724531765,2.44080080973521,0.0997942751188183,2.66921786347154,2.0608342646641,0.087537168336893,3.15867660647359,2.47086269191638,0.0926292008984602,3.09490893238541,2.24417926769705,0.120540148915398,3.57394427903691,2.76634039623182,0.015526363661481
30,200,"wclust",2.21898605635415,1.66034462061292,0.758275433205125,4.18002279504999,2.76188156372718,0.0523113723907008,3.35606554142651,2.31639608457499,0.39908675838102,4.19020865504292,2.79446532653971,0.0489595497453002,2.76833071056527,2.10781625337309,0.296079389225614,3.38763301868564,2.66656023851917,0.10417906790563
30,300,"wclust",1.79684601548332,1.38673491648018,0.633700211939299,3.02600666390714,2.46808654990005,0.00244142821572566,2.64026253112152,2.11024224286259,0.179840388428707,3.05072763279842,2.49285060125013,0.00166515072669641,2.90939124629046,2.07542468519865,0.2501298998047,3.60471282454996,2.80026168192257,0.0343800825891995
30,100,"sclust",2.332850028183,1.67410821444715,0.560427711887837,3.86173143563193,2.94625741736221,0.0551308505571015,3.45449596043516,2.50573171785996,0.0284339760250466,3.81931350747847,2.85740733901598,0.058897310194814,3.01435710038934,2.25216701851781,0.195394835534614,3.60539840040666,2.8193519406333,0.0133137099724049
